year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2044,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,151602.001,436174.237,2.877,194122.338,36523.999,23301.008,134297.335,220861.79,493745.393,24700.67,11823.333,11111.003,12189.997,34178.999,19420.327,22802.666,57895.321,148.553,697.825,16120.922,9772.145
2045,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,154204.002,441796.151,2.865,195619.0,36826.332,23390.338,135402.332,222202.519,499769.725,24932.331000000002,11893.999,11202.33,12187.996,34147.999,19660.001,23158.669,58435.66,145.826,695.871,15785.897,9955.918
2046,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,156450.67,446332.385,2.853,197123.329,37097.34,23488.997,136537.0,222854.877,504466.087,25153.328,11943.997,11305.656,12183.331,34095.665,19944.34,23494.336,59002.67,144.96099999999998,695.871,14786.379,10104.341
2047,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,158620.672,450566.408,2.841,198401.007,37324.33,23557.0,137519.668,224752.512,510269.728,25371.327,11952.996000000001,11389.331,12167.665,34001.663,20232.995,23809.670000000002,59475.33,144.166,699.7819999999999,15251.418,10256.128
2048,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,160455.66,453847.2,2.828,199783.334,37603.004,23669.339,138511.007,225213.022,514033.202,25608.664,11994.333,11502.327,12166.998,33949.329,20549.998,24092.338,59919.331,140.82999999999998,706.955,14196.612,10385.265
2049,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,161969.004,456330.318,2.817,201358.334,37902.997,23809.663,139645.676,226567.223,518111.435,25865.656,12037.335000000001,11625.663,12183.998,33921.662,20886.003,24432.339,60405.657,142.994,713.4770000000001,13851.025,10501.392
2050,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,163020.003,457429.541,2.806,203180.336,38289.666,23955.668,140935.002,227884.188,521320.197,26185.996,12103.667,11754.33,12201.332,33926.995,21301.337,24752.666,60953.998999999996,148.171,720.652,13255.612,10579.422
2051,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,163863.004,457834.18200000003,2.794,204847.0,38625.33,24092.667,142129.004,229905.337,524858.749,26463.667,12161.667,11884.665,12207.998,33929.664,21693.669,25052.997,61452.658,154.603,726.521,13529.68,10647.529
2052,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,164642.66,458037.394,2.782,206550.342,38951.0,24205.996,143393.333,232965.439,529322.219,26758.67,12192.334,12004.994,12200.999,33916.663,22109.335,25407.005,61960.332,164.167,732.3910000000001,14800.324,10718.210000000001
2053,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,165775.341,458895.564,2.768,208344.334,39294.661,24313.0,144736.66999999998,237764.586,536160.209,27050.34,12244.335,12114.329,12198.666,33916.329,22564.669,25739.666,62515.995,164.504,740.218,17703.445,10812.134
2054,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,167611.005,461708.533,2.755,210010.336,39637.998,24345.662,146026.667,241079.764,542779.579,27343.998,12294.001,12182.996000000001,12162.667,33910.329,23022.335,26070.659,63023.336,164.176,745.434,19211.047,10948.749
2055,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,168947.996,463344.001,2.743,211623.34100000001,39980.665,24361.337,147281.337,243092.089,547198.477,27631.668,12348.999,12249.998,12111.333,33891.329,23438.999,26402.335,63548.669,164.281,747.39,19495.72,11061.345
2056,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,169837.336,463789.669,2.731,213453.341,40279.667,24427.336,148746.339,244854.429,550561.637,27885.333,12394.33,12331.325,12096.0,33889.662,23878.672,26790.002,64188.003,164.281,742.826,19359.563000000002,11134.426
2057,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,170243.34,467535.096,2.746,214992.672,40524.332,24504.663,149963.665,247283.82200000001,553721.842,28096.663,12427.665,12418.325,12086.333,33879.996,24270.002,27145.999,64667.664,164.23,729.7819999999999,20117.238,11279.902
2058,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,170659.339,474249.892,2.779,216580.34100000001,40808.667,24540.334,151231.337,249907.393,557094.21,28335.667,12472.997,12497.992,12042.333,33864.662,24662.997,27503.336,65200.343,164.12599999999998,717.392,20939.411,11506.115
2059,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,170737.671,479509.456,2.808,218218.008,41083.672,24640.670000000002,152493.667,250683.166,558010.979,28576.999,12506.668,12597.66,12042.999,33862.996,25052.335,27840.332,65738.003,163.445,708.261,19912.371,11681.079
2060,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,170910.338,485583.865,2.841,219571.009,41262.337,24730.663,153578.001,252916.263,560554.877,28722.332,12539.999,12692.648,12037.999,33841.33,25376.342,28152.667,66207.667,163.445,703.6949999999999,20590.551,11887.58
2061,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,171031.005,492321.634,2.879,221256.34,41681.677,24759.999,154814.673,255438.464,563294.279,29019.337,12662.327,12780.991,11978.999,33795.665,25712.008,28500.665,66806.335,161.75799999999998,700.434,21217.51,12102.421
2062,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,171355.004,498767.055,2.911,222574.004,41853.667,24830.334,155889.997,256979.966,565418.978,29200.329,12653.322,12868.661,11961.666,33765.665,26046.336,28817.996,67259.996,161.191,698.4780000000001,21225.126,12321.185
2063,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,171834.337,505578.739,2.942,224120.664,42172.338,24932.997,157015.334,259241.715,568543.526,29465.0,12707.327,12972.661,11960.332,33714.331,26383.672,29137.997,67779.333,157.919,696.522,21720.045,12546.548
2064,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,171928.004,511920.489,2.978,225801.666,42520.328,25039.999,158241.34,260967.024,570437.436,29757.001,12763.325,13079.664,11960.332,33713.664,26726.678,29473.663,68327.333,157.637,695.2180000000001,21542.88,12769.636
2065,large_district,20,Utah Valley - North,,,,,,,20,Utah Valley - North,,,,,171982.004,517672.345,3.01,227453.334,42845.665,25137.337,159470.335,262508.397,572076.009,30027.337,12818.326000000001,13176.993,11960.332,33713.664,27071.003,29808.661,68877.005,156.572,693.913,21239.33,12965.228
2023,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,73310.66,215188.362,2.935,166658.325,27743.664,13007.33,125907.33,181740.379,313699.559,17763.664,9980.0,7531.331,5475.999,17481.998,38396.665,22433.665,47594.999,66.528,161.913,10136.931,4716.663
2024,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,74660.997,217483.32200000001,2.913,168826.666,27801.666,13282.658,127742.332,184823.487,319213.278,17586.003,10215.667,7659.661,5622.995,17176.338,39011.669,23776.332,47777.998,68.498,177.149,11140.364,4610.787
2025,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,76231.334,220196.525,2.889,172302.007,28336.334,13484.66,130481.002,192330.095,329546.497,17945.666,10390.665,7861.664,5622.995,17186.671,39510.663,24877.33,48906.327,68.526,176.599,14719.048999999999,5063.871
2026,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,77634.658,222196.945,2.862,174875.331,28650.004,13652.32,132573.001,194203.663,333946.037,18070.664,10579.332,7958.3369999999995,5693.996,17186.671,39890.003,25755.003,49741.329,69.772,182.84,13955.775,5119.93
2027,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,79442.338,225438.452,2.838,177212.996,29035.0,13787.659,134390.328,196598.185,339594.399,18328.333,10706.662,8050.668,5736.995,17105.67,40281.664,26516.67,50486.33,68.88,187.063,13930.067000000001,5199.173
2028,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,81346.001,228935.214,2.814,179341.005,29309.669,13862.998,136168.329,197871.559,344294.362,18510.998,10798.655,8137.996,5724.995,17082.335,40602.333,27149.331,51334.326,67.893,179.536,13004.392,5278.725
2029,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,83195.666,232383.855,2.793,181390.33,29520.668,13986.002,137883.669,199482.112,349234.31,18682.001,10838.657,8265.995,5719.994,17057.668,40890.008,27691.0,52244.997,67.206,169.624,12493.291,5361.667
2030,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,84704.996,234787.503,2.772,183442.33,29802.997,14137.662,139501.664,201332.573,353801.561,18957.997,10844.999,8420.998,5716.66,17028.668,41099.666,28316.996,53056.331,67.585,166.87,12221.182,5434.598
2031,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,86128.0,236971.115,2.751,184957.33,30039.672,14082.665,140834.999,203587.71,358618.11,19238.663,10801.001,8564.665,5517.992,16989.002,41165.333,28934.667,53745.997,66.992,168.154,12893.528,5501.715
2032,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,87302.668,238495.246,2.732,186857.999,30312.668,14229.666,142315.663,205428.071,362572.875,19502.994,10809.666,8719.336,5510.326,16978.002,41205.999,29519.005,54612.666,66.346,176.599,12751.529,5575.593
2033,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,88374.666,239808.329,2.714,188568.004,30560.333,14347.002,143660.664,207049.055,366123.453,19690.331,10870.0,8840.661,5506.326,16970.335,41234.668,30040.34,55415.332,65.356,185.228,12587.233,5643.233
2034,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,89581.995,241725.739,2.698,191480.002,31214.005,14479.33,145786.671,211269.047,372516.632,19948.998,11265.0,8974.996,5504.327,16958.667,41328.667,30729.333,56770.004,65.711,192.754,13755.126,5775.468
2035,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,90522.67,243057.423,2.685,190641.0,30855.672,14487.001,145298.332,210197.602,373138.412,19941.665,10914.002,9054.991,5431.998,16952.333,41175.334,30994.0,56176.663,65.654,195.507,13523.583,5771.838
2036,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,91708.002,245221.976,2.674,191883.335,31049.335,14608.673999999999,146225.32,211986.953,377061.359,20045.664,11003.663,9208.332,5400.33,16917.333,41184.335999999996,31412.992,56710.667,66.715,194.221,13984.993,5857.696
2037,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,92673.334,246726.983,2.662,193431.331,31348.673,14734.666,147347.996,212490.826,379302.828,20228.994,11119.665,9340.661,5393.996,16902.332,41276.668,31838.666,57330.331,65.904,192.57,12877.264,5923.75
2038,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,93626.661,248239.021,2.651,195001.0,31568.003,14829.998,148603.001,213698.542,382226.525,20374.662,11193.331,9443.994,5385.996,16886.001,41414.67,32269.673,58032.666,65.33,192.203,12435.486,6004.506
2039,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,94531.662,249689.044,2.641,196257.669,31747.664,14894.998,149615.005,214608.292,384765.278,20482.005,11265.664,9533.329,5361.6630000000005,16855.667,41597.334,32624.006,58538.001000000004,64.85,192.203,12025.275,6068.298
2040,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,95619.327,251643.809,2.632,197523.338,31907.998,14999.667,150615.669,215839.964,387954.745,20614.332,11293.663,9645.667,5353.997,16826.333,41782.332,32943.665,59063.334,64.809,192.203,11914.678,6144.942
2041,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,96405.325,252814.557,2.622,198147.009,31988.332,14961.001,151197.67,216157.885,389687.46,20659.993,11328.335,9609.332,5351.662,16818.001,41951.994,33187.666,59240.004,64.856,193.121,11554.758,6198.128
2042,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,96557.66100000001,252333.254,2.613,199118.001,32117.332000000002,15024.996,151975.667,216361.358,390165.141,20768.334,11348.999,9693.997,5330.995,16787.668,42101.33,33476.672,59609.999,64.572,194.957,10769.31,6214.521
2043,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,97128.662,252962.915,2.604,200169.335,32301.333,15109.668,152758.334,217430.984,392262.57,20904.998,11396.33,9787.329,5322.329,16773.002,42306.001000000004,33659.0,60020.33,64.123,196.60899999999998,10743.018,6257.906
2044,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,97617.33,253371.748,2.596,201305.005,32443.995,15184.997,153675.997,218209.576,393920.766,21016.0,11427.996,9863.664,5321.328,16758.667,42514.0,33939.335999999996,60464.002,64.529,196.425,10352.164,6291.455
2045,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,98104.999,253828.202,2.587,202370.007,32602.66,15266.329,154500.997,219096.084,395685.081,21131.331,11471.332,9954.664999999999,5311.662,16752.001,42732.332,34197.324,60819.335,63.505,195.874,10132.535,6334.161
2046,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,98588.997,254282.279,2.579,203242.332,32736.996,15343.999,155161.343,219937.235,397397.426,21247.666,11489.328,10033.995,5309.996,16741.667,42913.672,34424.33,61081.664,62.894999999999996,195.874,10062.768,6373.374
2047,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,99112.329,254845.601,2.571,204104.341,32868.326,15426.334,155809.67,221193.075,399595.262,21357.0,11511.336,10116.327,5309.996,16717.0,43115.336,34632.998,61344.333,62.507,196.976,10414.725,6414.548
2048,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,99652.665,255432.943,2.563,204818.0,32975.33,15476.329,156366.332,222198.733,401573.528,21453.332,11521.998,10168.998,5307.329,16699.002,43313.334,34818.001000000004,61536.004,62.178,198.995,10661.679,6457.877
2049,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,100190.998,255988.956,2.555,205472.663,33093.33,15548.993,156830.345,223280.702,403624.496,21557.999,11535.337,10247.999,5300.996,16681.669,43510.67,34891.667,61746.332,60.084999999999994,200.83100000000002,11045.505,6501.617
2050,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,100761.663,256554.42,2.546,206313.329,33241.998,15631.333,157440.003,224069.926,405440.915,21680.328,11561.668,10332.333,5298.996,16667.335,43712.662,35056.331,62003.666,59.471000000000004,202.851,10950.271,6544.001
2051,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,101275.997,256935.362,2.537,207005.33,33367.995,15692.326000000001,157944.999,224991.64,407288.431,21796.0,11572.001,10396.006,5296.329,16657.999,43903.662,35196.996,62186.328,55.791000000000004,204.502,11140.943,6585.063
2052,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,101784.669,257254.608,2.527,207777.331,33508.665,15772.661,158496.003,226892.194,410104.601,21911.998,11596.668,10480.666,5291.996,16654.999,44120.331,35304.999,62415.665,51.236,206.154,12228.987,6628.474
2053,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,102351.997,257735.551,2.518,208597.665,33640.998,15844.662,159112.005,229549.931,413783.522,22018.998,11622.001,10552.664999999999,5291.996,16653.999,44318.66,35486.663,62652.662,51.91,208.357,14019.982,6672.045
2054,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,103373.338,259541.90899999999,2.511,209414.998,33779.334,15916.993,159718.676,231939.15899999999,418011.173,22135.0,11644.332,10624.997,5291.996,16653.999,44525.324,35673.662000000004,62865.668,51.241,209.825,15510.193,6752.904
2055,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,104718.996,262153.439,2.503,210170.998,33920.334,15979.996,160270.663,233136.787,421630.975,22251.332,11668.999,10688.001,5291.996,16652.332,44725.332,35835.333,63057.67,51.276,210.376,15850.701,6853.418
2056,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,106330.663,265437.969,2.496,210992.332,34041.672,16030.33,160920.334,233659.434,425054.623,22351.334,11690.334,10738.333,5291.996,16652.332,44928.334,36018.332,63321.333,51.274,209.09199999999998,15435.894,6970.842
2057,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,107587.001,269927.6,2.509,211643.669,34138.663,16059.328,161445.673,235325.64,428982.243,22439.996,11698.669,10786.668,5272.6630000000005,16634.999,45101.329,36176.0,63533.344,51.263,205.421,16300.503,7124.794
2058,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,107670.001,273313.996,2.538,212312.342,34231.668,16093.662,161987.004,236119.505,429925.50800000003,22525.328,11706.331,10821.994999999999,5271.6630000000005,16627.999,45249.331,36339.665,63770.009,50.888999999999996,201.93200000000002,16296.493,7257.856
2059,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,107729.668,276230.981,2.564,213014.336,34348.67,16143.333,162522.336,236600.037,430513.441,22621.664,11726.999,10871.664,5271.6630000000005,16627.999,45389.993,36496.666,64007.674999999996,50.887,199.363,15960.615,7374.847
2060,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,108115.668,280116.194,2.591,213771.332,34497.668,16199.996,163073.67,238698.623,433306.827,22747.665,11749.998,10928.333,5271.6630000000005,16627.999,45531.998,36642.331,64271.338,50.212999999999994,198.077,17155.291,7523.715
2061,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,108168.668,283783.956,2.624,214540.339,34660.997,16261.001,163618.335,239267.535,433971.139,22866.994,11793.997,10989.329,5271.6630000000005,16627.665,45667.336,36794.662,64528.663,49.876,197.16,16820.328,7659.834
2062,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,108220.0,287062.682,2.653,215262.339,34809.332,16316.0,164137.005,240024.88,434820.88,22976.994,11832.329,11044.334,5271.6630000000005,16627.665,45801.334,36931.333,64776.667,49.235,196.60899999999998,16734.342,7782.367
2063,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,108256.0,290298.247,2.682,215841.66700000002,34907.662,16354.998,164579.0,241094.475,435955.275,23069.661,11837.998,11089.33,5265.6630000000005,16623.332,45927.998999999996,37065.665,64962.0,49.262,196.058,17105.135,7902.345
2064,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,108285.0,293710.922,2.712,216420.996,35012.666,16398.332,165010.00400000002,242093.244,437006.244,23155.992,11856.664,11132.666,5265.6630000000005,16623.332,46047.0,37187.661,65151.998,49.282999999999994,195.692,17386.107,8041.174
2065,large_district,21,Utah Valley - Central,,,,,,,21,Utah Valley - Central,,,,,108313.0,296839.984,2.741,217006.662,35112.666,16441.665,165452.334,242597.229,437560.629,23238.663,11874.0,11176.664,5264.996,16623.332,46176.669,37309.331,65343.003,49.263999999999996,195.32299999999998,17183.996,8161.982
2023,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,48499.991,158899.501,3.276,71421.329,15724.333,12723.999,42972.998,83853.204,171153.177,10766.333,4958.0,8262.999,4461.0,9423.997,9981.999,4920.0,18647.0,1258.979,76.696,7984.17,3112.04
2024,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,50946.668,165201.228,3.243,72165.008,15700.672,13008.326000000001,43456.003,86727.813,178431.817,10661.668,5038.994,8396.325,4611.989,9276.344000000001,10286.655,5164.662,18728.326,1255.895,83.914,10088.004,3134.983
2025,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,53277.004,170849.744,3.207,74387.665,15991.667,13670.989,44725.001000000004,86885.645,182784.257,10889.001,5102.663,8613.996,5056.991,9545.676,10593.66,5397.664,19187.992,1250.196,83.651,7629.194,3534.882
2026,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,56125.67,178080.016,3.173,75781.67,16208.671,13904.328000000001,45668.671,89665.364,190691.574,11012.334,5196.3279999999995,8755.323,5148.994,9543.343,10853.329,5612.329,19659.665,1252.33,86.61,8851.963,3692.815
2027,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,59104.994,185387.05,3.137,77216.34,16530.0,14136.328,46550.001,92339.521,198728.503,11272.0,5257.988,8897.328,5239.001,9523.335,11108.656,5815.664,20102.336,1245.583,88.60900000000001,9935.042,3853.868
2028,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,62298.983,193245.369,3.102,78746.667,16796.333,14355.667,47594.669,96209.144,208347.293,11473.667,5322.659,9023.329,5332.33,9590.005,11313.996,5979.991,20710.661,1237.019,85.044,12112.265,4028.125
2029,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,65612.662,201278.859,3.068,80607.666,17048.668,14661.328,48897.66,98131.768,216234.554,11688.66,5359.992,9237.33,5423.997,9823.337,11532.33,6150.994,21390.997,1229.261,80.348,11990.208,4224.29
2030,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,69251.672,210452.449,3.039,82406.99799999999,17376.327,14957.666,50073.002,101957.772,226610.788,12002.328,5373.992,9489.997,5467.6630000000005,10042.338,11669.333999999999,6366.992,21994.328,1218.878,79.043,13807.454,4445.377
2031,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,72523.997,218433.152,3.012,84262.664,17717.335,15414.331,51131.001,102888.138,233431.329,12361.002,5356.332,9760.0,5654.328,10258.338,11719.332,6576.995,22576.333,1209.541,79.652,12707.399,4628.918
2032,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,75853.336,226621.603,2.988,86190.33,18048.996,15744.327,52397.001,105857.364,242393.372,12680.673,5368.33,10006.0,5738.331,10465.67,11756.664,6814.994,23359.667,1199.954,83.651,13547.406,4835.99
2033,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,78962.655,234216.264,2.966,87772.336,18352.332,15936.998,53482.998,107436.706,249569.471,12931.669,5420.658,10179.998,5756.999,10627.67,11758.999,7047.329,24048.999,1200.549,87.738,13338.411,5037.721
2034,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,81748.651,240922.832,2.947,90519.999,19026.339,16161.322,55332.336,110039.857,257187.41,13268.332,5757.992,10388.994999999999,5772.332,10890.335,11827.669,7320.6630000000005,25293.662,1199.291,91.303,12961.793,5267.529
2035,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,84573.999,247931.179,2.932,90838.002,18896.666,16284.333,55657.001000000004,111025.658,263258.855,13314.33,5582.325,10556.333,5727.996,11244.664999999999,11811.001,7457.992,25143.331,1193.651,92.60900000000001,13507.364,5393.951
2036,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,87351.333,254860.906,2.918,92568.999,19231.0,16533.334,56804.66,112475.458,269707.857,13543.662,5687.329,10819.33,5713.997,11547.663,11851.337,7647.663,25757.998,1190.713,92.0,13047.585,5576.193
2037,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,90312.335,262350.185,2.905,94424.673,19620.331,16808.333,57996.001000000004,115524.616,278086.821,13816.995,5803.327,11093.336,5714.9980000000005,11793.662,11926.997,7836.997,26438.334,1187.212,91.21799999999999,14050.223,5771.287
2038,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,93457.668,270470.6,2.894,96544.673,19975.338,17078.665,59490.668,117510.526,285734.33,14096.666,5878.661,11352.339,5726.331,12130.995,12047.998,8056.333,27255.329,1181.065,91.044,13702.552,5991.189
2039,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,96547.004,278335.11,2.883,98711.668,20396.004,17322.665,60993.002,119987.079,293771.691,14415.999,5979.997,11590.333,5732.331,12432.33,12247.668,8264.998,28048.001,1173.666,91.044,13810.312,6200.323
2040,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,99714.336,286444.16,2.873,100500.672,20689.337,17529.993,62281.329,122656.083,302141.891,14672.326000000001,6016.997,11800.329,5729.664,12636.663,12448.999,8464.0,28731.661,1165.283,91.044,14488.005,6411.013
2041,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,103135.008,295320.099,2.863,102603.67,21097.666,17802.329,63703.663,126005.669,311648.693,15005.005,6092.66,12077.329,5724.997,12778.332,12671.004,8690.994,29563.33,1149.941,91.47800000000001,15527.971,6632.589
2042,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,106997.328,305316.449,2.853,104563.0,21426.665,18007.999,65128.334,128149.968,320745.152,15274.329,6152.338,12281.997,5725.998,12990.333,12912.662,8888.332,30336.996,1136.0,92.347,15472.542,6886.076
2043,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,110807.331,315168.211,2.844,106459.999,21775.336,18198.666,66485.998,131002.281,330455.474,15551.998,6223.328,12461.996000000001,5736.665,13178.666,13191.337,9101.997,31013.995,1121.021,93.13,16189.411,7138.72
2044,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,114804.995,325546.628,2.836,108370.665,22121.668,18397.668,67851.335,132839.03399999999,339488.019,15826.326000000001,6295.331,12642.332,5755.331,13380.667,13481.665,9306.327,31682.665,1102.104,93.04299999999999,15873.669,7399.535
2045,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,118989.668,336379.212,2.827,110430.332,22479.996,18618.332,69332.009,135764.768,349946.172,16130.326,6349.666,12844.324,5773.997,13599.332,13812.993,9531.336,32388.33,1079.295,92.784,16484.463,7677.856
2046,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,123603.34,348434.982,2.819,112386.333,22795.993,18807.0,70783.333,139123.448,361609.468,16397.33,6398.664,13023.993,5782.999,13885.999,14162.333,9747.995,32987.002,1046.998,92.784,17614.801,7982.549
2047,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,128302.0,360671.959,2.811,114401.999,23192.001,18996.328,72213.661,140621.436,371565.036,16723.999,6467.998,13203.994,5792.331,14160.999,14533.001,9944.332,33575.34,1014.559,93.30499999999999,16812.872,8298.686
2048,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,133152.334,373247.853,2.803,116400.994,23610.662,19186.666,73603.669,143974.413,383648.615,17068.334,6542.331,13400.669,5785.998,14366.666,14920.339,10163.006,34153.669,974.481,94.261,17886.919,8617.724
2049,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,137851.004,385172.962,2.794,118337.336,24014.999,19340.998,74981.334,145774.368,393906.18,17401.666,6613.334,13575.002,5765.997,14596.999,15313.665,10397.006,34673.664,931.133,95.13,17473.615,8937.148
2050,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,142241.336,396093.891,2.785,120099.336,24372.0,19508.326,76218.997,146559.625,402594.033,17706.329,6665.665,13751.328,5756.996,14793.998,15676.996,10588.004,35159.998,882.291,96.086,16247.991,9233.939
2051,large_district,22,Utah Valley - South,,,,,,,22,Utah Valley - South,,,,,146300.002,405705.633,2.773,121879.657,24722.666,19695.0,77462.008,149180.959,412520.965,18010.001,6712.661,13954.999,5739.995,15048.33,16038.67,10764.01,35611.001,816.4,96.87,16878.286,9509.707
