year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2037,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,33584.333,2194.001,16727.332,14663.002,35537.467000000004,35537.467000000004,1317.667,876.3340000000001,8433.665,8293.666,2736.667,3216.666,479.66600000000005,8230.0,248.566,0.0,1704.567,0.0
2038,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,34292.998999999996,2260.335,16864.001,15168.667000000001,36136.728,36136.728,1359.334,901.0,8538.333999999999,8325.667000000001,2858.333,3273.0,522.6659999999999,8514.667,253.309,0.0,1590.42,0.0
2039,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,35166.998999999996,2351.6670000000004,17070.333,15745.001,37213.992,37213.992,1420.334,931.3340000000001,8705.333,8365.0,2995.666,3357.667,582.6679999999999,8808.999,259.23900000000003,0.0,1787.7530000000002,0.0
2040,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,36238.333,2481.001,17247.334,16510.0,38398.811,38398.811,1505.666,975.3340000000001,8831.333,8416.0,3187.334,3469.333,650.333,9202.999,262.329,0.0,1898.15,0.0
2041,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,37465.667,2636.0,17431.334,17398.333,39683.598,39683.598,1611.667,1024.334,8939.0,8492.333999999999,3415.334,3594.3329999999996,732.3340000000001,9656.332999999999,266.244,0.0,1951.6860000000001,0.0
2042,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,38804.335,2785.335,17698.666,18320.334,41040.577,41040.577,1704.3329999999999,1081.0,9119.333,8579.333999999999,3661.333,3721.666,807.001,10130.332999999999,272.65,0.0,1963.595,0.0
2043,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,40039.001000000004,2918.999,17968.0,19152.0,42113.005000000005,42113.005000000005,1785.0,1133.999,9299.665,8668.332999999999,3854.666,3853.3320000000003,874.3340000000001,10569.666000000001,275.24,0.0,1798.765,0.0
2044,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,41588.998999999996,3074.666,18363.665999999997,20150.667,43877.717000000004,43877.717000000004,1876.0,1198.667,9591.999,8771.667,4120.333,4016.998,973.0,11040.333,277.999,0.0,2010.7179999999998,0.0
2045,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,43777.666,3280.999,19124.334,21372.332000000002,46392.332,46392.332,2004.333,1276.665,10245.001,8879.334,4426.3330000000005,4245.999,1123.0,11576.999,280.05600000000004,0.0,2334.6090000000004,0.0
2046,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,45680.001000000004,3442.0,19704.002,22534.0,48119.407999999996,48119.407999999996,2102.0,1339.999,10723.001,8981.0,4746.3330000000005,4476.999,1260.0,12050.667000000001,283.547,0.0,2155.8599999999997,0.0
2047,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,47588.0,3571.334,20360.335,23656.334000000003,50468.212,50468.212,2178.334,1393.001,11273.0,9087.332,5046.0,4670.6669999999995,1484.667,12455.001,283.547,0.0,2596.665,0.0
2048,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,49759.333,3711.3320000000003,21131.335,24916.667,53615.843,53615.843,2268.667,1442.666,11947.334,9183.999000000002,5428.334,4923.001,1614.3329999999999,12951.0,283.95799999999997,0.0,3572.551,0.0
2049,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,51887.333999999995,3866.6670000000004,21933.667,26087.0,54954.564,54954.564,2356.0,1510.669,12672.333,9261.332999999999,5771.001,5203.333,1744.999,13367.667000000001,284.293,0.0,2782.939,0.0
2050,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,54455.001000000004,4081.6670000000004,22767.334,27606.0,58000.106,58000.106,2490.334,1591.333,13423.333,9344.0,6250.3330000000005,5536.332,1902.333,13917.0,284.467,0.0,3260.639,0.0
2051,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,56663.666,4256.001,23676.334000000003,28731.334,59888.505000000005,59888.505000000005,2594.333,1661.666,14264.666000000001,9411.666000000001,6529.001,5833.334,2066.666,14302.333,284.62300000000005,0.0,2940.217,0.0
2052,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,58967.668,4455.666,24543.002,29969.0,62607.09,62607.09,2714.6670000000004,1741.0,15068.001,9474.999,6817.666,6169.334,2239.333,14742.666,284.545,0.0,3354.877,0.0
2053,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,61503.332,4698.001,25358.334,31447.0,65353.619,65353.619,2863.334,1834.668,15807.001,9551.333999999999,7117.0,6554.999,2421.0,15354.0,284.62300000000005,0.0,3565.665,0.0
2054,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,64117.0,4987.001,26300.334,32829.668,68035.47899999999,68035.47899999999,3019.0,1968.002,16681.665999999997,9618.668,7394.665,6940.665,2617.999,15876.332,284.62300000000005,0.0,3633.856,0.0
2055,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,66641.332,5224.666,27078.001,34338.667,70361.011,70361.011,3159.0,2065.667,17363.0,9715.0,7715.332,7295.334,2850.3329999999996,16477.666,284.62300000000005,0.0,3435.056,0.0
2056,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,69032.667,5407.333,27740.001,35885.334,73135.56,73135.56,3265.667,2141.666,17924.999,9814.999,8013.334,7655.0,3135.666,17081.334,284.466,0.0,3818.427,0.0
2057,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,71173.332,5615.999,28458.999,37098.335,75477.196,75477.196,3396.001,2220.0,18576.666,9882.332999999999,8270.333999999999,7917.0019999999995,3314.999,17595.999,284.466,0.0,4019.3959999999997,0.0
2058,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,73093.667,5777.999,29275.332,38040.333,77053.57999999999,77053.57999999999,3485.3320000000003,2292.666,19337.333,9938.0,8484.667,8149.3330000000005,3453.333,17953.001,285.21,0.0,3674.703,0.0
2059,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,74572.001,5857.331,30003.999,38710.666,78703.821,78703.821,3534.668,2322.666,20018.999,9984.999,8640.999,8309.668,3572.666,18187.334,285.21,0.0,3846.6099999999997,0.0
2060,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,75982.001,5953.0,30696.334,39332.666,80343.69200000001,80343.69200000001,3592.0,2361.0,20677.333,10018.999,8774.333,8472.0,3678.9990000000003,18407.334000000003,285.134,0.0,4076.56,0.0
2061,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,77307.00200000001,6098.6669999999995,31262.0,39946.332,81681.737,81681.737,3647.001,2451.668,21206.333,10055.666000000001,8889.666000000001,8627.668,3784.333,18644.665999999997,285.21,0.0,4089.5280000000002,0.0
2062,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,78479.667,6174.333,31847.0,40458.334,83015.959,83015.959,3686.334,2488.0,21764.666,10082.333,8982.999,8773.334,3876.333,18825.667,285.134,0.0,4251.157,0.0
2063,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,79650.334,6243.6669999999995,32449.001,40957.666,84170.145,84170.145,3730.334,2513.333,22342.999,10106.0,9072.999,8912.333,3962.9990000000003,19009.335,285.211,0.0,4234.603,0.0
2064,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,80731.333,6306.334,33075.999,41349.002,85692.353,85692.353,3768.0,2538.333,22951.0,10124.999,9134.0,9024.0,4041.666,19149.334,285.366,0.0,4675.655,0.0
2065,medium_district,26,NW Quad-International,,,,,,,,,26,NW Quad-International,,,0.0,0.0,0,81868.00200000001,6366.668,33779.334,41722.0,86814.36600000001,86814.36600000001,3800.667,2566.001,23639.333000000002,10140.0,9184.667,9133.333,4144.668,19259.334,285.211,0.0,4661.156,0.0
2023,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.998,3.999,5651.0,100.0,4178.0,1373.0,6207.526,6212.926,55.0,45.0,969.0,3209.0,401.0,406.0,0.0,566.0,4.01,0.0,552.516,0.0
2024,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.863,3.954,5749.6669999999995,108.332,4200.667,1440.667,5902.412,5907.812,59.666,48.667,955.668,3245.0,399.666,439.002,7.665000000000001,594.333,4.018,0.0,148.727,0.0
2025,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.72,3.907,5853.666,113.666,4259.001,1480.9990000000003,6088.379,6093.779,63.333,50.332,990.0,3268.9990000000003,402.33299999999997,451.0,16.334,611.333,4.018,0.0,230.69400000000002,0.0
2026,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.577,3.859,5888.665,115.667,4272.667,1500.334,6130.407,6135.807000000001,65.0,50.666,989.6669999999999,3282.9990000000003,398.001,454.999,20.666,626.6659999999999,4.025,0.0,237.714,0.0
2027,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.438,3.813,5941.666,120.0,4296.334,1525.335,6206.632,6212.031999999999,68.667,51.332,990.0,3306.333,398.001,460.666,25.333,641.3340000000001,4.03,0.0,260.937,0.0
2028,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.303,3.768,5971.666,120.0,4298.666,1553.0,6243.8679999999995,6249.268,69.333,50.666,990.0,3308.667,400.33299999999997,466.666,28.0,658.001,5.034,0.0,267.16700000000003,0.0
2029,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.175,3.725,6013.0,122.333,4304.333,1586.334,6314.298,6319.698,71.667,50.666,990.0,3314.333,405.334,472.0,29.999000000000002,678.999,5.036,0.0,296.262,0.0
2030,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,11.055,3.685,6055.6669999999995,125.666,4308.667,1621.333,6333.643,6339.043,76.001,49.667,991.6659999999999,3317.0,411.001,478.334,35.334,696.667,5.036,0.0,272.94,0.0
2031,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.942,3.647,6093.665,131.668,4312.332,1649.667,6381.497,6386.897,82.333,49.334,992.0,3320.335,415.668,477.999,40.334,715.668,5.034999999999999,0.0,282.795,0.0
2032,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.837,3.612,6157.3330000000005,144.665,4318.3330000000005,1694.335,6491.257,6496.657,92.999,51.667,994.0,3324.335,423.002,478.332,46.333,746.668,5.038,0.0,328.886,0.0
2033,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.74,3.58,6239.666,157.999,4318.332,1763.3339999999998,6539.589,6544.989,104.334,53.667,994.6659999999999,3323.667,433.334,479.332,54.0,796.667,5.0600000000000005,0.0,294.862,0.0
2034,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.649,3.55,6394.667,195.333,4323.0,1876.334,6731.562,6736.9619999999995,120.001,75.333,994.333,3328.666,447.334,481.666,66.33500000000001,880.999,5.066,0.0,331.83,0.0
2035,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.565,3.522,6369.333,195.667,4285.0,1888.666,6642.622,6648.022,122.0,73.666,994.333,3290.6679999999997,460.66700000000003,481.66700000000003,66.668,879.667,5.056,0.0,268.234,0.0
2036,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.486,3.495,6418.666,207.333,4262.6669999999995,1948.668,6699.340999999999,6704.741,129.999,77.333,995.667,3267.0,474.0,484.33500000000004,70.001,920.3340000000001,5.067,0.0,275.608,0.0
2037,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.414,3.471,6505.001,225.001,4255.667,2024.333,6842.675,6848.075,144.0,81.0,996.667,3259.0009999999997,485.66700000000003,490.33299999999997,75.332,973.0,5.066,0.0,332.609,0.0
2038,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.346,3.449,6609.3330000000005,242.333,4262.6669999999995,2104.333,6893.884,6899.284,154.666,87.666,997.667,3265.0,496.334,495.001,79.66499999999999,1033.333,5.719,0.0,278.832,0.0
2039,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.282,3.427,6711.667,255.334,4272.3330000000005,2184.0,7029.851,7035.251,165.333,90.0,997.667,3274.6679999999997,503.66700000000003,503.001,84.667,1092.6660000000002,6.037,0.0,312.147,0.0
2040,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.223,3.408,6796.334,269.666,4280.666,2246.0,7041.875,7047.275,175.999,93.667,997.667,3283.0,510.0,509.001,89.332,1137.667,6.038,0.0,239.50400000000002,0.0
2041,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.168,3.389,6887.334,281.33500000000004,4293.334,2312.666,7199.34,7204.74,183.333,97.999,997.667,3295.6679999999997,515.333,516.667,96.333,1184.334,6.029,0.0,305.978,0.0
2042,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.116,3.372,6971.0,292.0,4305.3330000000005,2373.668,7211.262000000001,7216.662,191.666,100.333,998.0,3307.3349999999996,522.333,524.001,100.66499999999999,1226.668,6.0360000000000005,0.0,234.226,0.0
2043,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.068,3.356,7043.001,301.001,4316.666,2425.332,7282.806,7288.206,198.334,102.666,998.0,3318.6670000000004,528.667,529.002,103.998,1263.667,6.0200000000000005,0.0,233.785,0.0
2044,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,10.023,3.341,7125.0,311.999,4329.998,2483.0,7431.309,7436.709,207.334,104.666,998.0,3332.001,533.0,538.335,108.99799999999999,1302.666,6.0,0.0,300.30899999999997,0.0
2045,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,9.981,3.327,7183.001,323.332,4343.3330000000005,2516.334,7416.867,7422.267,214.668,108.667,998.0,3345.334,535.333,542.668,112.332,1326.0,5.987,0.0,227.87800000000001,0.0
2046,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,3.0,9.942,3.314,7262.334,335.0,4362.334,2565.0,7591.375,7596.775000000001,224.333,110.667,998.0,3364.334,541.6659999999999,551.001,118.66499999999999,1353.6680000000001,6.012,0.0,323.031,0.0
2047,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,4.0,11.928,2.982,7331.333,344.666,4378.3330000000005,2608.334,7622.73,7629.93,231.666,113.0,998.0,3380.333,546.669,556.668,124.665,1380.334,6.012,0.0,285.384,0.0
2048,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.411,2.882,7382.332,352.66700000000003,4388.9980000000005,2640.667,7687.929,7696.929,239.332,113.334,998.0,3391.001,550.3340000000001,560.667,127.999,1401.667,6.013,0.0,299.582,0.0
2049,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.363000000000001,2.873,7427.6669999999995,358.0,4395.999,2673.666,7752.12,7761.12,243.666,114.333,998.0,3398.0,555.0,566.001,131.999,1420.668,6.013,0.0,318.439,0.0
2050,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.314,2.863,7467.0,365.66700000000003,4403.333,2698.0,7800.629,7809.629,248.998,116.667,998.0,3405.333,557.333,572.335,134.998,1433.334,6.01,0.0,327.618,0.0
2051,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.262999999999998,2.853,7511.667,370.334,4413.3330000000005,2728.0,7932.465,7941.465,251.999,118.333,998.0,3415.334,561.6659999999999,575.335,139.333,1451.6680000000001,6.013,0.0,414.787,0.0
2052,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.213000000000001,2.843,7556.6669999999995,376.66700000000003,4420.3330000000005,2759.667,7898.539,7907.539,256.332,120.333,998.0,3422.333,564.335,582.3340000000001,143.667,1469.334,6.012,0.0,335.86199999999997,0.0
2053,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.161000000000001,2.832,7606.001,384.999,4429.333,2791.666,7966.075000000001,7975.075000000001,263.334,121.667,998.0,3431.333,566.3340000000001,589.667,147.333,1488.3329999999999,6.013,0.0,354.062,0.0
2054,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.107999999999999,2.822,7676.666,398.999,4444.667,2833.0,8167.542,8176.542,273.66700000000003,125.333,998.0,3446.6670000000004,569.3340000000001,599.0,151.667,1513.0,6.013,0.0,484.863,0.0
2055,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.091000000000001,2.818,7759.0,411.0,4460.666,2887.3340000000003,8196.251,8205.251,281.334,129.666,998.0,3462.667,572.3340000000001,607.001,158.333,1549.666,6.013,0.0,431.238,0.0
2056,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.159,2.832,7847.334,418.666,4475.3330000000005,2953.334,8231.021,8240.021,287.666,130.999,997.6659999999999,3477.667,574.667,623.001,163.333,1592.333,6.01,0.0,377.679,0.0
2057,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.234,2.847,7923.667,428.999,4490.335,3004.333,8309.089,8318.089,293.666,135.333,997.6659999999999,3492.667,577.0,630.335,168.334,1628.667,6.01,0.0,379.412,0.0
2058,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.281,2.856,7986.6669999999995,438.666,4502.666,3045.334,8381.65,8390.65,299.332,139.334,997.6659999999999,3505.0009999999997,579.333,636.3340000000001,173.334,1656.334,6.012,0.0,388.973,0.0
2059,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.358,2.872,8049.3330000000005,446.0,4512.999,3090.3349999999996,8455.542,8464.542,304.999,141.001,997.6659999999999,3515.334,581.0,642.667,179.0,1687.6680000000001,6.012,0.0,400.196,0.0
2060,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.437,2.887,8117.334,455.0,4526.666,3135.668,8538.16,8547.16,312.999,142.001,997.6659999999999,3529.0,585.333,651.3340000000001,182.666,1716.334,6.01,0.0,414.818,0.0
2061,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.531,2.906,8213.333,472.66499999999996,4540.334,3200.334,8668.892,8677.892,324.666,148.0,997.6659999999999,3542.667,589.6659999999999,663.335,188.334,1759.0,6.012,0.0,449.548,0.0
2062,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.613999999999999,2.923,8300.668,489.666,4552.3330000000005,3258.6679999999997,8745.432999999999,8754.432999999999,338.999,150.667,997.333,3555.0,593.333,671.001,194.333,1800.0,6.01,0.0,438.755,0.0
2063,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.692,2.938,8446.666000000001,508.99899999999997,4572.0,3365.667,8950.174,8959.173999999999,355.332,153.667,997.333,3574.667,603.667,683.001,203.666,1875.334,6.012,0.0,497.496,0.0
2064,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.789,2.958,8545.667,523.999,4585.3330000000005,3436.333,8989.209,8998.208999999999,369.0,155.0,997.333,3588.0,607.668,695.3340000000001,216.667,1916.6670000000001,6.013999999999999,0.0,437.528,0.0
2065,medium_district,27,MVC to Tailings,,,,,,,,,27,MVC to Tailings,,,5.0,14.876999999999999,2.975,8676.333,548.665,4594.667,3533.001,9160.651,9169.651,390.0,158.667,995.333,3599.334,614.667,710.3340000000001,226.667,1981.333,6.012,0.0,478.306,0.0
2023,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,17746.333,60050.987,3.384,11707.0,1229.0,5596.0,4882.0,14679.768,46623.167,750.0,479.0,3489.0,2107.0,416.0,1889.0,298.0,2279.0,44.103,1.722,1787.032,1139.909
2024,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,17873.665,59854.24,3.349,11938.664,1222.999,5635.002,5080.665,14416.544,46589.138999999996,747.332,475.665,3432.334,2202.668,420.33299999999997,1987.998,323.0,2349.332,43.864999999999995,1.764,1314.416,1117.829
2025,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18053.333,59769.612,3.311,12270.668,1238.998,5786.666,5245.0,15280.187,47776.186,758.3340000000001,480.664,3510.331,2276.334,433.335,2041.333,362.332,2408.001,43.866,1.742,1733.129,1230.785
2026,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18194.667,59508.942,3.271,12171.002,1240.3329999999999,5815.666,5115.001,14816.02,47566.421,752.665,487.666,3508.665,2307.001,434.33299999999997,1820.666,399.0,2461.0,43.938,1.779,1357.511,1241.791
2027,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18304.999,59161.136,3.232,12716.671,1287.668,5892.667,5536.335,15745.437,48694.434,787.332,500.335,3508.332,2384.335,452.666,1909.666,487.332,2686.665,42.993,1.804,1724.999,1258.975
2028,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18418.998,58814.979,3.193,13014.0,1290.335,5905.335,5818.333,15855.1,49009.294,793.331,497.0,3508.666,2396.666,512.998,1971.665,528.331,2805.333,45.979,1.717,1521.29,1272.116
2029,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18540.667,58525.199,3.157,13362.334,1302.0,5930.669,6129.666,16317.925,49691.126,800.999,500.998,3509.333,2421.332,596.667,2018.333,564.33,2950.332,44.987,1.61,1620.317,1288.678
2030,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18723.999,58483.687,3.123,13714.667,1316.999,5935.001,6462.666,16786.807,50490.004,822.6650000000001,494.331,3509.666,2425.333,684.001,2060.665,641.999,3075.999,42.973,1.576,1716.345,1311.242
2031,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,18905.665,58438.352,3.091,13945.332,1352.667,5948.334,6644.332,17011.492,51041.687,860.3330000000001,492.334,3509.666,2438.666,737.6659999999999,2066.333,672.662,3167.667,41.958,1.579,1692.847,1329.77
2032,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,19176.998,58695.378,3.061,14161.0,1357.001,5952.666,6851.333,17419.139,51937.733,894.335,462.66700000000003,3507.332,2445.332,797.0,2069.667,703.665,3280.999,41.982,1.651,1855.818,1358.691
2033,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,19410.667,58829.725,3.031,14427.333999999999,1374.669,5961.0,7091.667,17442.932,52382.133,921.0,453.666,3507.999,2452.997,875.999,2074.666,728.664,3412.333,43.182,1.728,1580.213,1390.4759999999999
2034,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,19623.001,58937.688,3.004,14726.0,1395.999,5982.0019999999995,7348.0,17928.442,53249.845,928.0,468.001,3508.999,2473.001,932.999,2089.667,760.332,3564.9990000000003,43.229,1.796,1729.307,1428.109
2035,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,19770.666,58908.815,2.98,14697.335,1375.333,5955.0,7366.999,17700.467,53287.665,925.666,449.66700000000003,3509.332,2445.666,972.9970000000001,2087.334,766.001,3540.663,43.145,1.818,1519.299,1438.873
2036,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,19932.666,58927.463,2.956,14839.332,1394.6680000000001,5940.6669999999995,7503.999,17966.592,53845.39,938.6669999999999,456.002,3509.665,2431.0,1016.9970000000001,2092.0,776.335,3618.667,43.915,1.803,1621.341,1460.199
2037,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20070.336,58879.15,2.934,15020.332,1415.3329999999999,5941.669,7663.3330000000005,18297.059,54423.667,954.9989999999999,460.334,3509.999,2431.667,1055.665,2104.999,793.334,3709.335,44.915,1.786,1743.199,1486.829
2038,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20212.667,58855.078,2.912,15279.332,1449.001,5962.001,7868.334,18609.915,54992.716,981.999,467.0,3509.999,2452.0,1094.667,2122.003,806.999,3844.666,45.413000000000004,1.78,1766.325,1517.063
2039,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20352.667,58868.368,2.892,15541.335,1460.6689999999999,5996.333,8084.3330000000005,19005.556,55640.356999999996,997.0,463.66499999999996,3509.999,2486.332,1140.333,2147.669,820.665,3975.665,45.61,1.777,1870.367,1546.468
2040,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20471.666,58848.731999999996,2.875,15800.332999999999,1482.333,6031.999,8285.997000000001,18982.858,55831.856,1015.332,466.999,3509.666,2522.331,1178.332,2174.0,841.9970000000001,4091.6659999999997,45.623,1.777,1562.452,1572.674
2041,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20592.668,58834.529,2.857,16060.998,1504.666,6076.333,8480.002,19358.506,56425.31,1035.001,469.667,3509.666,2566.666,1211.997,2192.667,862.334,4213.0,45.879,1.784,1646.392,1603.457
2042,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20738.001,58874.316,2.839,16568.999,1585.668,6146.665,8836.668,20560.937,57889.34,1093.3329999999999,492.334,3508.665,2637.998,1278.997,2232.67,887.999,4437.002,49.297999999999995,1.801,2308.234,1632.607
2043,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,20867.333,58910.674,2.823,17135.333,1682.333,6201.332,9251.667,20627.58,58188.779,1160.001,522.333,3507.332,2693.998,1351.332,2280.667,921.3330000000001,4698.334,50.498,1.815,1777.27,1662.667
2044,medium_district,28,MVC-Magna-ATK,,,,,,,,,28,MVC-Magna-ATK,,,21024.667999999998,59010.995,2.807,17870.998,1804.669,6256.6669999999995,9809.666000000001,21993.299,59837.703,1235.665,568.996,3506.666,2749.999,1451.999,2335.335,967.998,5054.332,50.334,1.813,2369.379,1700.771
