year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2052,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,10437.0,22534.0,2.159,15012.0,2310.0,4155.0,8547.0,17764.0,1558.0,752.0,3297.0,858.0,527.0,2363.0,1686.0,3971.0,49.0,0.0,1972.0,731.0
2053,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,10573.0,22775.0,2.154,15076.0,2314.0,4167.0,8595.0,17883.0,1563.0,751.0,3314.0,853.0,531.0,2378.0,1694.0,3992.0,49.0,0.0,2014.0,744.0
2054,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,10737.0,22973.0,2.14,15133.0,2325.0,4179.0,8629.0,17995.0,1574.0,751.0,3329.0,850.0,533.0,2393.0,1698.0,4005.0,49.0,0.0,2059.0,754.0
2055,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,10897.0,23209.0,2.13,15156.0,2331.0,4185.0,8640.0,18069.0,1581.0,750.0,3339.0,846.0,534.0,2401.0,1696.0,4009.0,48.0,0.0,2099.0,766.0
2056,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11040.0,23399.0,2.119,15203.0,2333.0,4187.0,8683.0,18158.0,1585.0,748.0,3345.0,842.0,535.0,2418.0,1703.0,4027.0,48.0,0.0,2132.0,775.0
2057,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11201.0,23632.0,2.11,15243.0,2332.0,4192.0,8719.0,18230.0,1587.0,745.0,3354.0,838.0,537.0,2430.0,1710.0,4042.0,48.0,0.0,2156.0,783.0
2058,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11343.0,23814.0,2.099,15266.0,2332.0,4201.0,8733.0,18265.0,1590.0,742.0,3366.0,835.0,540.0,2436.0,1711.0,4046.0,48.0,0.0,2166.0,785.0
2059,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11506.0,24043.0,2.09,15294.0,2331.0,4205.0,8758.0,18326.0,1593.0,738.0,3375.0,830.0,540.0,2446.0,1716.0,4056.0,48.0,0.0,2182.0,802.0
2060,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11675.0,24270.0,2.079,15341.0,2331.0,4214.0,8796.0,18394.0,1595.0,736.0,3386.0,828.0,541.0,2461.0,1722.0,4072.0,48.0,0.0,2199.0,806.0
2061,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11836.0,24452.0,2.066,15355.0,2331.0,4220.0,8804.0,18422.0,1599.0,732.0,3395.0,825.0,543.0,2464.0,1724.0,4073.0,48.0,0.0,2208.0,811.0
2062,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,11979.0,24680.0,2.06,15400.0,2331.0,4227.0,8842.0,18506.0,1601.0,730.0,3405.0,822.0,545.0,2475.0,1730.0,4092.0,48.0,0.0,2227.0,831.0
2063,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,12144.0,24860.0,2.047,15448.0,2331.0,4238.0,8879.0,18573.0,1603.0,728.0,3419.0,819.0,547.0,2488.0,1735.0,4109.0,47.0,0.0,2243.0,835.0
2064,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,12316.0,25093.0,2.037,15469.0,2332.0,4245.0,8892.0,18618.0,1606.0,726.0,3429.0,816.0,549.0,2494.0,1737.0,4112.0,47.0,0.0,2253.0,849.0
2065,city,Brigham City,Brigham City,,,,,,Brigham City,,,,,,,12452.0,25269.0,2.029,15515.0,2331.0,4255.0,8929.0,18685.0,1608.0,723.0,3442.0,813.0,550.0,2505.0,1743.0,4131.0,47.0,0.0,2266.0,857.0
2023,city,Brighton,Brighton,,,,,,Brighton,,,,,,,151.6,262.4,1.731,216.0,143.3,0.0,72.69999999999999,216.0,38.5,104.8,0.0,0.0,0.0,9.4,0.0,63.3,0.0,0.0,0.0,0.0
2024,city,Brighton,Brighton,,,,,,Brighton,,,,,,,152.6,263.6,1.727,217.0,143.9,0.0,73.1,217.0,38.1,105.8,0.0,0.0,0.0,9.4,0.0,63.7,0.0,0.0,0.0,0.0
2025,city,Brighton,Brighton,,,,,,Brighton,,,,,,,153.5,264.8,1.725,217.39999999999998,143.9,0.0,73.5,217.39999999999998,38.0,105.9,0.0,0.0,0.0,9.4,0.0,64.1,0.0,0.0,0.0,0.0
2026,city,Brighton,Brighton,,,,,,Brighton,,,,,,,154.39999999999998,266.0,1.723,217.7,144.0,0.0,73.69999999999999,217.7,38.0,106.0,0.0,0.0,0.0,9.4,0.0,64.3,0.0,0.0,0.0,0.0
2027,city,Brighton,Brighton,,,,,,Brighton,,,,,,,155.3,267.2,1.721,218.1,144.1,0.0,74.0,218.1,38.0,106.1,0.0,0.0,0.0,9.5,0.0,64.5,0.0,0.0,0.0,0.0
2028,city,Brighton,Brighton,,,,,,Brighton,,,,,,,156.3,268.4,1.717,218.5,144.3,0.0,74.2,218.5,38.0,106.3,0.0,0.0,0.0,9.5,0.0,64.7,0.0,0.0,0.0,0.0
2029,city,Brighton,Brighton,,,,,,Brighton,,,,,,,157.3,269.6,1.714,219.4,144.79999999999998,0.0,74.6,219.4,38.1,106.7,0.0,0.0,0.0,9.5,0.0,65.1,0.0,0.0,0.0,0.0
2030,city,Brighton,Brighton,,,,,,Brighton,,,,,,,158.3,270.8,1.711,220.2,145.6,0.0,74.6,220.2,38.2,107.4,0.0,0.0,0.0,9.5,0.0,65.1,0.0,0.0,0.0,0.0
2031,city,Brighton,Brighton,,,,,,Brighton,,,,,,,159.3,272.0,1.707,220.2,145.5,0.0,74.69999999999999,220.2,38.5,107.0,0.0,0.0,0.0,9.6,0.0,65.1,0.0,0.0,0.0,0.0
2032,city,Brighton,Brighton,,,,,,Brighton,,,,,,,160.3,273.2,1.704,220.7,145.8,0.0,74.9,220.7,38.8,107.0,0.0,0.0,0.0,9.6,0.0,65.3,0.0,0.0,0.0,0.0
2033,city,Brighton,Brighton,,,,,,Brighton,,,,,,,161.3,274.4,1.701,221.0,146.1,0.0,74.9,221.0,39.099999999999994,107.0,0.0,0.0,0.0,9.6,0.0,65.3,0.0,0.0,0.0,0.0
2034,city,Brighton,Brighton,,,,,,Brighton,,,,,,,162.3,275.5,1.697,221.7,146.5,0.0,75.2,221.7,39.400000000000006,107.10000000000001,0.0,0.0,0.0,9.7,0.0,65.5,0.0,0.0,0.0,0.0
2035,city,Brighton,Brighton,,,,,,Brighton,,,,,,,163.3,276.6,1.694,222.3,146.9,0.0,75.4,222.3,39.7,107.2,0.0,0.0,0.0,9.7,0.0,65.7,0.0,0.0,0.0,0.0
2036,city,Brighton,Brighton,,,,,,Brighton,,,,,,,164.3,277.7,1.69,222.8,147.2,0.0,75.6,222.8,40.0,107.2,0.0,0.0,0.0,9.7,0.0,65.9,0.0,0.0,0.0,0.0
2037,city,Brighton,Brighton,,,,,,Brighton,,,,,,,165.3,278.79999999999995,1.687,223.4,147.6,0.0,75.8,223.4,40.3,107.3,0.0,0.0,0.0,9.7,0.0,66.1,0.0,0.0,0.0,0.0
2038,city,Brighton,Brighton,,,,,,Brighton,,,,,,,166.3,279.9,1.683,223.9,147.9,0.0,76.0,223.9,40.599999999999994,107.3,0.0,0.0,0.0,9.7,0.0,66.3,0.0,0.0,0.0,0.0
2039,city,Brighton,Brighton,,,,,,Brighton,,,,,,,167.2,281.0,1.681,224.4,148.2,0.0,76.2,224.4,40.900000000000006,107.3,0.0,0.0,0.0,9.7,0.0,66.5,0.0,0.0,0.0,0.0
2040,city,Brighton,Brighton,,,,,,Brighton,,,,,,,168.1,282.1,1.678,224.89999999999998,148.5,0.0,76.4,224.89999999999998,41.2,107.3,0.0,0.0,0.0,9.7,0.0,66.7,0.0,0.0,0.0,0.0
2041,city,Brighton,Brighton,,,,,,Brighton,,,,,,,169.1,283.2,1.675,225.6,149.0,0.0,76.6,225.6,41.5,107.5,0.0,0.0,0.0,9.7,0.0,66.9,0.0,0.0,0.0,0.0
2042,city,Brighton,Brighton,,,,,,Brighton,,,,,,,170.1,284.1,1.67,226.3,149.5,0.0,76.8,226.3,41.8,107.7,0.0,0.0,0.0,9.7,0.0,67.1,0.0,0.0,0.0,0.0
2043,city,Brighton,Brighton,,,,,,Brighton,,,,,,,171.1,285.0,1.666,227.1,150.1,0.0,77.0,227.1,42.099999999999994,108.0,0.0,0.0,0.0,9.7,0.0,67.3,0.0,0.0,0.0,0.0
2044,city,Brighton,Brighton,,,,,,Brighton,,,,,,,172.0,285.9,1.662,227.89999999999998,150.7,0.0,77.2,227.89999999999998,42.400000000000006,108.3,0.0,0.0,0.0,9.7,0.0,67.5,0.0,0.0,0.0,0.0
2045,city,Brighton,Brighton,,,,,,Brighton,,,,,,,172.9,286.8,1.659,228.7,151.3,0.0,77.4,228.7,42.699999999999996,108.6,0.0,0.0,0.0,9.7,0.0,67.7,0.0,0.0,0.0,0.0
2046,city,Brighton,Brighton,,,,,,Brighton,,,,,,,173.7,287.7,1.656,229.5,151.9,0.0,77.6,229.5,43.0,108.9,0.0,0.0,0.0,9.7,0.0,67.9,0.0,0.0,0.0,0.0
2047,city,Brighton,Brighton,,,,,,Brighton,,,,,,,174.5,288.5,1.653,230.4,152.6,0.0,77.8,230.4,43.300000000000004,109.3,0.0,0.0,0.0,9.7,0.0,68.1,0.0,0.0,0.0,0.0
2048,city,Brighton,Brighton,,,,,,Brighton,,,,,,,175.29999999999998,289.3,1.65,231.3,153.29999999999998,0.0,78.0,231.3,43.599999999999994,109.7,0.0,0.0,0.0,9.7,0.0,68.3,0.0,0.0,0.0,0.0
2049,city,Brighton,Brighton,,,,,,Brighton,,,,,,,176.10000000000002,290.1,1.647,232.1,153.9,0.0,78.2,232.1,43.900000000000006,110.0,0.0,0.0,0.0,9.7,0.0,68.5,0.0,0.0,0.0,0.0
2050,city,Brighton,Brighton,,,,,,Brighton,,,,,,,176.9,290.90000000000003,1.644,232.5,154.3,0.0,78.2,232.5,44.199999999999996,110.1,0.0,0.0,0.0,9.7,0.0,68.5,0.0,0.0,0.0,0.0
2051,city,Brighton,Brighton,,,,,,Brighton,,,,,,,177.7,291.7,1.642,233.10000000000002,154.7,0.0,78.4,233.10000000000002,44.5,110.2,0.0,0.0,0.0,9.7,0.0,68.7,0.0,0.0,0.0,0.0
2052,city,Brighton,Brighton,,,,,,Brighton,,,,,,,178.5,292.5,1.639,233.7,155.1,0.0,78.6,233.7,44.800000000000004,110.3,0.0,0.0,0.0,9.7,0.0,68.9,0.0,0.0,0.0,0.0
2053,city,Brighton,Brighton,,,,,,Brighton,,,,,,,179.29999999999998,293.3,1.636,234.3,155.5,0.0,78.8,234.3,45.099999999999994,110.39999999999999,0.0,0.0,0.0,9.7,0.0,69.1,0.0,0.0,0.0,0.0
2054,city,Brighton,Brighton,,,,,,Brighton,,,,,,,180.10000000000002,294.1,1.633,234.9,155.9,0.0,79.0,234.9,45.400000000000006,110.5,0.0,0.0,0.0,9.7,0.0,69.3,0.0,0.0,0.0,0.0
2055,city,Brighton,Brighton,,,,,,Brighton,,,,,,,180.9,294.8,1.63,235.3,156.1,0.0,79.2,235.3,45.5,110.6,0.0,0.0,0.0,9.7,0.0,69.5,0.0,0.0,0.0,0.0
2056,city,Brighton,Brighton,,,,,,Brighton,,,,,,,181.7,295.4,1.626,235.60000000000002,156.3,0.0,79.3,235.60000000000002,45.599999999999994,110.7,0.0,0.0,0.0,9.7,0.0,69.6,0.0,0.0,0.0,0.0
2057,city,Brighton,Brighton,,,,,,Brighton,,,,,,,182.5,296.0,1.622,235.8,156.5,0.0,79.3,235.8,45.7,110.8,0.0,0.0,0.0,9.7,0.0,69.6,0.0,0.0,0.0,0.0
2058,city,Brighton,Brighton,,,,,,Brighton,,,,,,,183.29999999999998,296.6,1.618,236.0,156.7,0.0,79.3,236.0,45.8,110.89999999999999,0.0,0.0,0.0,9.7,0.0,69.6,0.0,0.0,0.0,0.0
2059,city,Brighton,Brighton,,,,,,Brighton,,,,,,,184.10000000000002,297.2,1.614,236.2,156.9,0.0,79.3,236.2,45.900000000000006,111.0,0.0,0.0,0.0,9.7,0.0,69.6,0.0,0.0,0.0,0.0
2060,city,Brighton,Brighton,,,,,,Brighton,,,,,,,184.9,297.8,1.611,236.4,157.1,0.0,79.3,236.4,46.0,111.1,0.0,0.0,0.0,9.7,0.0,69.6,0.0,0.0,0.0,0.0
2061,city,Brighton,Brighton,,,,,,Brighton,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,city,Brighton,Brighton,,,,,,Brighton,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,city,Brighton,Brighton,,,,,,Brighton,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,city,Brighton,Brighton,,,,,,Brighton,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,city,Brighton,Brighton,,,,,,Brighton,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,city,Camp Williams,Camp Williams,,,,,,Camp Williams,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,164.0,572.866,3.493,148.0,1.0,13.0,134.0,223.844,0.0,1.0,12.0,1.0,79.0,52.0,2.0,1.0,54.432,0.0,11.402000000000001,10.013
2024,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,165.0,572.541,3.47,147.0,1.0,13.0,133.0,216.376,0.0,1.0,12.0,1.0,78.0,52.0,2.0,1.0,54.432,0.0,5.927,9.018
2025,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,167.0,578.239,3.463,149.0,1.0,13.0,135.0,230.96,0.0,1.0,12.0,1.0,80.0,52.0,2.0,1.0,54.415,0.0,17.526,10.017
2026,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,173.0,584.5310000000001,3.379,150.0,1.0,13.0,136.0,231.818,0.0,1.0,12.0,1.0,80.0,53.0,2.0,1.0,54.415,0.0,17.4,10.004
2027,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,174.0,582.859,3.35,150.0,1.0,13.0,136.0,226.369,0.0,1.0,12.0,1.0,80.0,53.0,2.0,1.0,54.44200000000001,0.0,11.914,10.012
2028,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,174.0,576.431,3.313,150.0,1.0,13.0,136.0,226.107,0.0,1.0,12.0,1.0,80.0,53.0,2.0,1.0,54.388,0.0,11.706000000000001,10.014
2029,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,175.0,572.309,3.27,229.0,2.0,14.0,213.0,439.5,0.0,2.0,13.0,1.0,143.0,60.0,9.0,1.0,54.449,0.0,146.037,10.012
2030,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,176.0,571.198,3.245,307.0,2.0,16.0,289.0,392.45,0.0,2.0,15.0,1.0,208.0,64.0,16.0,1.0,53.574,0.0,21.867,10.009
2031,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,178.0,571.274,3.209,337.0,2.0,17.0,318.0,424.705,0.0,2.0,16.0,1.0,237.0,64.0,16.0,1.0,53.53,0.0,24.165999999999997,10.008
2032,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,179.0,570.745,3.189,416.0,2.0,20.0,394.0,557.98,0.0,2.0,19.0,1.0,306.0,65.0,22.0,1.0,53.547,0.0,78.433,9.998999999999999
2033,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,183.0,573.0409999999999,3.131,538.0,4.0,22.0,512.0,688.29,0.0,4.0,21.0,1.0,420.0,66.0,25.0,1.0,53.327,0.0,85.95,11.009
2034,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,186.0,576.438,3.099,694.0,15.0,24.0,655.0,831.318,0.0,15.0,23.0,1.0,554.0,67.0,33.0,1.0,54.589999999999996,0.0,71.72,11.009
2035,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,186.0,572.9970000000001,3.081,755.0,15.0,24.0,716.0,984.264,0.0,15.0,23.0,1.0,610.0,67.0,38.0,1.0,55.541,0.0,162.714,11.01
2036,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,188.0,576.056,3.064,876.0,20.0,28.0,828.0,988.389,0.0,20.0,27.0,1.0,712.0,67.0,48.0,1.0,55.477000000000004,0.0,45.902,11.01
2037,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,207.0,627.522,3.032,656.0,14.0,28.0,614.0,758.974,0.0,14.0,27.0,1.0,521.0,59.0,33.0,1.0,56.41,0.0,33.558,13.008
2038,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,210.0,631.575,3.008,756.0,17.0,28.0,711.0,920.115,0.0,17.0,27.0,1.0,615.0,60.0,35.0,1.0,57.622,0.0,93.491,13.006
2039,city,Cedar Fort,Cedar Fort,,,,,,Cedar Fort,,,,,,,217.0,645.534,2.975,921.0,18.0,34.0,869.0,1143.278,0.0,18.0,33.0,1.0,764.0,62.0,42.0,1.0,57.558,0.0,151.717,13.004
